place_id,name,main_category,rating,reviews,website,phone,address,link,Location,is_spending_on_ads,competitors,extracted_domain,emails
ChIJqY35sJK3yhQR25203_vrbv8,Clifford Chance Istanbul,Hukuk Burosu,5.0,1.0,https://www.cliffordchance.com/home.html,(0212) 339 00 00,"Esentepe, Clifford Chance Istanbul, Kanyon, Buyukdere Cd. No. 185 Ofis Binasi Kat. 10, 34394 Sisli/Istanbul",https://www.google.com/maps/place/Clifford+Chance+Istanbul/data=!4m7!3m6!1s0x14cab792b0f98da9:0xff6eebfbdfb49ddb!8m2!3d41.0780473!4d29.0105306!16s%2Fg%2F11jgc32d05!19sChIJqY35sJK3yhQR25203_vrbv8?authuser=0&hl=tr&rclk=1, Buyukdere Cd.,FALSE,"Name: Ciftci Law Office
link: https://www.google.com/maps/search/%C3%87ift%C3%A7i+Law+Office/@41.0712718,29.0109135?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: CIFTCI Law Firm
link: https://www.google.com/maps/search/CIFTCI+Law+Firm/@41.0675965,28.998865?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: White & Case
link: https://www.google.com/maps/search/White+%26+Case/@41.0769276,29.013504499999996?authuser=0&hl=tr&entry=ttu
Reviews: 9 reviews

Name: Gurcan Partners Law Office Turkey
link: https://www.google.com/maps/search/G%C3%BCrcan+Partners+Law+Office+Turkey/@41.0777399,29.0145232?authuser=0&hl=tr&entry=ttu
Reviews: 15 reviews

Name: Law Firm Istanbul Kilic & Partners
link: https://www.google.com/maps/search/Law+Firm+Istanbul+Kili%C3%A7+%26+Partners/@41.0780473,29.0105306?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.cliffordchance.com,
ChIJuzFohXO3yhQR065q5NHfQIg,NM Hukuk Burosu / NM Law Office,Hukuk Burosu,3.0,1.0,http://nmhukukburosu.com/,(0212) 401 29 58,"Esentepe, NM Hukuk Burosu / NM Law Office, 23 Temmuz Sk. No:6A, 34944 Sisli/Istanbul",https://www.google.com/maps/place/NM+Hukuk+B%C3%BCrosu+%2F+NM+Law+Office/data=!4m7!3m6!1s0x14cab773856831bb:0x8840dfd1e46aaed3!8m2!3d41.0704462!4d29.0066908!16s%2Fg%2F11ghkhw94z!19sChIJuzFohXO3yhQR065q5NHfQIg?authuser=0&hl=tr&rclk=1, Temmuz Sk.,FALSE,"Name: Muslu Hukuk Burosu
link: https://www.google.com/maps/search/Muslu+Hukuk+B%C3%BCrosu/@41.067285,29.011279199999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Yegin Hukuk Burosu
link: https://www.google.com/maps/search/Yegin+Hukuk+B%C3%BCrosu/@41.0689193,29.008008099999998?authuser=0&hl=tr&entry=ttu
Reviews: 12 reviews

Name: Una Hukuk
link: https://www.google.com/maps/search/Una+Hukuk/@41.0679,29.0118589?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: NHD Hukuk Burosu
link: https://www.google.com/maps/search/NHD+Hukuk+B%C3%BCrosu/@41.070656,29.015001899999998?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Rusenoglu & Yildirim Hukuk Burosu
link: https://www.google.com/maps/search/Ru%C5%9Feno%C4%9Flu+%26+Y%C4%B1ld%C4%B1r%C4%B1m+Hukuk+B%C3%BCrosu/@41.0670345,29.002961199999994?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",nmhukukburosu.com,
ChIJHXDITwq3yhQRFAdYsMlLkoo,Ozkan Hukuk Burosu - Ozkan Law Office,Hukuk Burosu,5.0,1.0,http://www.ozkan.av.tr/,(0212) 327 69 40,"Ozkan Hukuk Burosu - Ozkan Law Office, Vali Konagi Cad Haci Mansur Sk No: 2 Kat: 6 Daire: 12, 34363 Sisli/Istanbul",https://www.google.com/maps/place/%C3%96zkan+Hukuk+B%C3%BCrosu+-+Ozkan+Law+Office/data=!4m7!3m6!1s0x14cab70a4fc8701d:0x8a924bc9b0580714!8m2!3d41.0526837!4d28.9921977!16s%2Fg%2F1w0mdy_2!19sChIJHXDITwq3yhQRFAdYsMlLkoo?authuser=0&hl=tr&rclk=1, Vali Konagi Cad Haci Mansur Sk,FALSE,"Name: Ozkan Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zkan+Hukuk+B%C3%BCrosu/@41.061999300000004,28.9873181?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Sisli Hukuk Burosu
link: https://www.google.com/maps/search/%C5%9Ei%C5%9Fli+Hukuk+B%C3%BCrosu/@41.0519369,28.985603899999997?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: Nisantasi Hukuk & Danismanlik
link: https://www.google.com/maps/search/Ni%C5%9Fanta%C5%9F%C4%B1+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.058040899999995,28.987922899999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Aslegal Hukuk Burosu
link: https://www.google.com/maps/search/Aslegal+Hukuk+B%C3%BCrosu/@41.0453974,28.986290000000004?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: OZCAN | PARTNERS
link: https://www.google.com/maps/search/%C3%96ZCAN+%7C+PARTNERS/@41.0508585,28.993625299999998?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.ozkan.av.tr,info@ozkan.av.tr
ChIJ93JxwqC3yhQRCu5lCiZT-9Y,Legal Istanbul Hukuk Burosu,Hukuk Burosu,4.0,1.0,http://www.uzerhukuk.com.tr/,(0212) 251 51 89,"Gumussuyu, Legal Istanbul Hukuk Burosu, Inonu Cd. No:25 Kat:3 Daire:4, 34437 Beyoglu/Istanbul",https://www.google.com/maps/place/Legal+%C4%B0stanbul+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cab7a0c27172f7:0xd6fb53260a65ee0a!8m2!3d41.0354799!4d28.9881843!16s%2Fg%2F11fkvynd24!19sChIJ93JxwqC3yhQRCu5lCiZT-9Y?authuser=0&hl=tr&rclk=1, Inonu Cd.,FALSE,"Name: PROF HUKUK BUROSU | PROF LAW OFFICE
link: https://www.google.com/maps/search/PROF+HUKUK+B%C3%9CROSU+%7C+PROF+LAW+OFFICE/@41.035758699999995,28.981142499999997?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews

Name: Pusula Hukuk Burosu
link: https://www.google.com/maps/search/Pusula+Hukuk+B%C3%BCrosu/@41.03718,28.989592999999996?authuser=0&hl=tr&entry=ttu
Reviews: 14 reviews

Name: Legal Hukuk Burosu
link: https://www.google.com/maps/search/Legal+Hukuk+B%C3%BCrosu/@41.0494694,28.9921627?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews

Name: Bosphorus Legal Partners
link: https://www.google.com/maps/search/Bosphorus+Legal+Partners/@41.039195,28.9843153?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews

Name: Istanbul Legal
link: https://www.google.com/maps/search/%C4%B0stanbul+Legal/@41.055703099999995,28.9871834?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews",www.uzerhukuk.com.tr,
ChIJc8HksOG3yhQRc6tIrvdZEc8,Berker Berker Law Office,Hukuk Burosu,4.0,1.0,http://www.berkerberker.com/,(0212) 353 03 00,"Berker Berker Law Office, Buyukdere Cad. No:185 Kanyon Kompleksi C Blok K:8, D:9, 34394 Sisli",https://www.google.com/maps/place/Berker+Berker+Law+Office/data=!4m7!3m6!1s0x14cab7e1b0e4c173:0xcf1159f7ae48ab73!8m2!3d41.0780473!4d29.0105306!16s%2Fg%2F11h228yw9z!19sChIJc8HksOG3yhQRc6tIrvdZEc8?authuser=0&hl=tr&rclk=1, Buyukdere Cad,FALSE,"Name: Ciftci Avukatlik Ortakligi
link: https://www.google.com/maps/search/%C3%87ift%C3%A7i+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@41.0780473,29.0105306?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Gurcan Partners Law Office Turkey
link: https://www.google.com/maps/search/G%C3%BCrcan+Partners+Law+Office+Turkey/@41.0777399,29.0145232?authuser=0&hl=tr&entry=ttu
Reviews: 15 reviews

Name: Gedik Eraksoy
link: https://www.google.com/maps/search/Gedik+Eraksoy/@41.0770415,29.008871899999995?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Berke Erkesim Hukuk Burosu
link: https://www.google.com/maps/search/Berke+Erkesim+Hukuk+B%C3%BCrosu/@41.0683187,28.9926514?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews

Name: Akol Law
link: https://www.google.com/maps/search/Akol+Law/@41.0780473,29.0105306?authuser=0&hl=tr&entry=ttu
Reviews: 8 reviews",www.berkerberker.com,info@berkerberker.com
ChIJ51RPz364yhQRiGJmVNXyOnk,Tarlan Law Office,Hukuk Hizmetleri,5.0,1.0,http://www.tarlan.av.tr/,(0216) 709 71 19,"Barbaros, Tarlan Law Office, Begonya Sk. Nida Kule No: 1/2, 34746 Atasehir/Istanbul",https://www.google.com/maps/place/Tarlan+Law+Office/data=!4m7!3m6!1s0x14cab87ecf4f54e7:0x793af2d554666288!8m2!3d40.9993511!4d29.0967784!16s%2Fg%2F11c0xd0lkt!19sChIJ51RPz364yhQRiGJmVNXyOnk?authuser=0&hl=tr&rclk=1, Begonya Sk.,FALSE,"Name: Avukat Asiye Penbegul
link: https://www.google.com/maps/search/Avukat+Asiye+Penbeg%C3%BCl/@40.9791546,29.1134047?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: ATASEHIR HUKUK&DANISMANLIK (Avukatlik ve Arabuluculuk Hizmeti)(Av. Nazli GOZUBUYUK)
link: https://www.google.com/maps/search/ATA%C5%9EEH%C4%B0R+HUKUK%26DANI%C5%9EMANLIK+%28Avukatl%C4%B1k+ve+Arabuluculuk+Hizmeti%29%28Av.+Nazl%C4%B1+G%C3%96Z%C3%9CB%C3%9CY%C3%9CK%29/@40.978862299999996,29.117501999999998?authuser=0&hl=tr&entry=ttu
Reviews: 11 reviews

Name: Balkaya&Balkaya Avukatlik Burosu
link: https://www.google.com/maps/search/Balkaya%26Balkaya+Avukatl%C4%B1k+B%C3%BCrosu/@40.9942473,29.1192513?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: BAL MUHASEBE & HUKUK BUROSU
link: https://www.google.com/maps/search/BAL+MUHASEBE+%26+HUKUK+B%C3%9CROSU/@40.9921915,29.1266156?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.tarlan.av.tr,info@tarlan.av.tr
ChIJc2Q3ck22yhQRQIyfn4dE3Qg,Semizoglu Hukuk Burosu - Law Office,Hukuk Burosu,5.0,1.0,http://semizoglu.av.tr/,(0212) 244 66 60,"Balmumcu, Semizoglu Hukuk Burosu - Law Office, Balmumcu Plaza 4, No: 36 1, Gazi Umur Pasa Sk., 34349 Besiktas/Istanbul",https://www.google.com/maps/place/Semizo%C4%9Flu+Hukuk+B%C3%BCrosu+-+Law+Office/data=!4m7!3m6!1s0x14cab64d72376473:0x8dd44879f9f8c40!8m2!3d41.0610444!4d29.0123113!16s%2Fg%2F11ggr0l0yr!19sChIJc2Q3ck22yhQRQIyfn4dE3Qg?authuser=0&hl=tr&rclk=1, Gazi Umur Pasa Sk.,FALSE,"Name: ZIROGLU AVUKATLIK BUROSU
link: https://www.google.com/maps/search/Z%C4%B0RO%C4%9ELU+AVUKATLIK+B%C3%9CROSU/@41.066064,29.0075038?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: gumbusoglu
link: https://www.google.com/maps/search/gumbusoglu/@41.066200599999995,29.0063928?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Cakir Danismanlik & Burosu
link: https://www.google.com/maps/search/%C3%87ak%C4%B1r+Dan%C4%B1%C5%9Fmanl%C4%B1k+%26+B%C3%BCrosu/@41.0575267,29.010395100000004?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: HERDEM Attorneys at Law
link: https://www.google.com/maps/search/HERDEM+Attorneys+at+Law/@41.06084920000001,29.012357499999997?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: Falcioglu Hukuk Burosu
link: https://www.google.com/maps/search/Falc%C4%B1o%C4%9Flu+Hukuk+B%C3%BCrosu/@41.0661735,29.005429799999995?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews",semizoglu.av.tr,semizoglu@semizoglu.av.tr
ChIJ2T-Rjqu3yhQRt2v8O09SsbE,ACK Hukuk Burosu,Hukuk Burosu,5.0,1.0,http://www.acklawoffice.com/,(0212) 270 10 54,"Esentepe, ACK Hukuk Burosu, ARYA PLAZA, Keskin Kalem Sok. No:17 D:3, 34394 Sisli/Istanbul",https://www.google.com/maps/place/ACK+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0x14cab7ab8e913fd9:0xb1b1524f3bfc6bb7!8m2!3d41.0685927!4d29.007892!16s%2Fg%2F11hw64dvrj!19sChIJ2T-Rjqu3yhQRt2v8O09SsbE?authuser=0&hl=tr&rclk=1, ACK Hukuk ,FALSE,"Name: Cetinkaya Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87etinkaya+Hukuk+B%C3%BCrosu/@41.072952,29.011794499999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: YK Hukuk Burosu
link: https://www.google.com/maps/search/YK+Hukuk+B%C3%BCrosu/@41.069052899999996,29.012088000000002?authuser=0&hl=tr&entry=ttu
Reviews: 7 reviews

Name: AKT Hukuk & Danismanlik
link: https://www.google.com/maps/search/AKT+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.068040499999995,29.000423299999994?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Oktem Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96ktem+Hukuk+B%C3%BCrosu/@41.0685212,29.010848900000003?authuser=0&hl=tr&entry=ttu
Reviews: 29 reviews

Name: Karayel Metin Akbulut Avukatlik Burosu
link: https://www.google.com/maps/search/Karayel+Metin+Akbulut+Avukatl%C4%B1k+B%C3%BCrosu/@41.0674863,29.0064751?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews",www.acklawoffice.com,info@acklawoffice.com
ChIJ6Sh2W023yhQR4Ut4bxPxX64,Sandikci Law Office,Hukuk Burosu,5.0,1.0,http://www.sandikci.av.tr/,(0212) 982 32 31,"Sandikci Law Office, Izzetpasa Mah. Yeni Yol Cad. Nurol Tower No:3 Kat:2 Daire:336/128, 34381 Sisli/Istanbul",https://www.google.com/maps/place/Sand%C4%B1k%C3%A7%C4%B1+Law+Office/data=!4m7!3m6!1s0x14cab74d5b7628e9:0xae5ff1136f784be1!8m2!3d41.0679367!4d28.9861841!16s%2Fg%2F11pf2nx0gm!19sChIJ6Sh2W023yhQR4Ut4bxPxX64?authuser=0&hl=tr&rclk=1, Yeni Yol Cad,FALSE,"Name: Saygin Danismanlik & Hukuk Burosu
link: https://www.google.com/maps/search/Sayg%C4%B1n+Dan%C4%B1%C5%9Fmanl%C4%B1k+%26+Hukuk+B%C3%BCrosu/@41.068052,28.986285799999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: SOYYIGIT HUKUK BUROSU
link: https://www.google.com/maps/search/SOYY%C4%B0%C4%9E%C4%B0T+HUKUK+B%C3%9CROSU/@41.0677655,28.9860661?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Tanverdi Hukuk Burosu
link: https://www.google.com/maps/search/Tanverdi+Hukuk+B%C3%BCrosu/@41.0677229,28.986081199999997?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews

Name: Sanal Hukuk Consulting
link: https://www.google.com/maps/search/Sanal+Hukuk+Consulting/@41.0675453,28.986134900000003?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews

Name: SAK Hukuk & Danismanlik
link: https://www.google.com/maps/search/SAK+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0679127,28.986343799999997?authuser=0&hl=tr&entry=ttu
Reviews: 11 reviews",www.sandikci.av.tr,"info@mysite.com,sberkay@sandikci.av.tr"
ChIJS2-Lpqi3yhQR6KNDYw-J0vo,Sevincler & Partners Law Firm,Hukuk Burosu,5.0,1.0,http://www.sevinclerpartners.com/,(0212) 823 50 55,"Sevincler & Partners Law Firm, Fulya Mah. Buyukdere Cad. No:76 Quasar Tower K:7 D:701, 34394 Sisli/Istanbul",https://www.google.com/maps/place/Sevin%C3%A7ler+%26+Partners+Law+Firm/data=!4m7!3m6!1s0x14cab7a8a68b6f4b:0xfad2890f6343a3e8!8m2!3d41.0654531!4d29.0007816!16s%2Fg%2F11mbllhlg4!19sChIJS2-Lpqi3yhQR6KNDYw-J0vo?authuser=0&hl=tr&rclk=1, Buyukdere Cad,FALSE,"Name: Uzun & Keskin Hukuk Burosu
link: https://www.google.com/maps/search/Uzun+%26+Keskin+Hukuk+B%C3%BCrosu/@41.0771677,29.009325599999997?authuser=0&hl=tr&entry=ttu
Reviews: 32 reviews

Name: Ayaz Law Firm
link: https://www.google.com/maps/search/Ayaz+Law+Firm/@41.0604009,28.9874626?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Kececiler&Partners Hukuk Burosu
link: https://www.google.com/maps/search/Ke%C3%A7eciler%26Partners+Hukuk+B%C3%BCrosu/@41.063635,29.001084000000002?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Ertug & Partners Law Firm
link: https://www.google.com/maps/search/Ertu%C4%9F+%26+Partners+Law+Firm/@41.052541,28.990274099999997?authuser=0&hl=tr&entry=ttu
Reviews: 5 reviews

Name: Zirve Hukuk Burosu
link: https://www.google.com/maps/search/Zirve+Hukuk+B%C3%BCrosu/@41.0705501,28.995507399999994?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.sevinclerpartners.com,
ChIJWW_B8L3HyhQRaydia1z3fpQ,Ozocak&Erdogan Law Firm,Hukuk Burosu,5.0,1.0,http://www.ozocakerdogan.com/,(0212) 287 10 01,"Ozocak&Erdogan Law Firm, D:3, Tesvikiye Cd. No:55, 34732 Sisli/Istanbul",https://www.google.com/maps/place/%C3%96zocak%26Erdo%C4%9Fan+Law+Firm/data=!4m7!3m6!1s0x14cac7bdf0c16f59:0x947ef75c6b62276b!8m2!3d41.0511555!4d28.991991!16s%2Fg%2F11h45rk7cv!19sChIJWW_B8L3HyhQRaydia1z3fpQ?authuser=0&hl=tr&rclk=1, Tesvikiye Cd.,FALSE,"Name: Ozkan Hukuk Burosu - Ozkan Law Office
link: https://www.google.com/maps/search/%C3%96zkan+Hukuk+B%C3%BCrosu+-+Ozkan+Law+Office/@41.052683699999996,28.9921977?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: ULUC & ULUOZ HUKUK BUROSU
link: https://www.google.com/maps/search/ULU%C3%87+%26+ULU%C3%96Z+HUKUK+B%C3%9CROSU/@41.05244280000001,28.992412400000003?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Osman Ozler
link: https://www.google.com/maps/search/Osman+%C3%96zler/@41.050143,28.987343199999994?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Ozarmagan Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zarma%C4%9Fan+Hukuk+B%C3%BCrosu/@41.05060050000001,28.9878311?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: OKUR & OKUR LAW FIRM
link: https://www.google.com/maps/search/OKUR+%26+OKUR+LAW+FIRM/@41.0491497,28.992453899999994?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews",www.ozocakerdogan.com,info@ozocakerdogan.com
ChIJJYbsIhC3yhQRP_QoJFERI3w,Devres Law Office,Hukuk Burosu,5.0,1.0,http://devres.legal/,(0212) 291 59 33,"Mesrutiyet, Devres Law Office, Halaskargazi Cd. No:118 D:6, 34363 Osmanbey/Istanbul",https://www.google.com/maps/place/Devres+Law+Office/data=!4m7!3m6!1s0x14cab71022ec8625:0x7c2311512428f43f!8m2!3d41.055585!4d28.987183!16s%2Fg%2F11t25603ck!19sChIJJYbsIhC3yhQRP_QoJFERI3w?authuser=0&hl=tr&rclk=1, Halaskargazi Cd.,FALSE,"Name: Libra Hukuk&Danismanlik
link: https://www.google.com/maps/search/Libra+Hukuk%26Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0531898,28.9881142?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Deb Hukuk Burosu
link: https://www.google.com/maps/search/Deb+Hukuk+B%C3%BCrosu/@41.054308000000006,28.986850900000004?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Dede Hukuk Burosu
link: https://www.google.com/maps/search/Dede+Hukuk+B%C3%BCrosu/@41.0531424,28.9886957?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Vera Hukuk Danismanlik
link: https://www.google.com/maps/search/Vera+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.053283799999996,28.989135599999997?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: SDS Hukuk Burosu
link: https://www.google.com/maps/search/SDS+Hukuk+B%C3%BCrosu/@41.0524631,28.990179699999995?authuser=0&hl=tr&entry=ttu
Reviews: 4 reviews",devres.legal,
ChIJN3q6MSDGyhQR7_lHKs36eXs,Sengun & Partners,Avukat,5.0,1.0,https://www.sengunpartners.com/,(0216) 456 94 02,"Sengun & Partners, Ataturk Mah. Sedef Cd. 31 Ada Atasehir Residence B Blok K.4 D.17, D:18, 34758 Atasehir/Istanbul",https://www.google.com/maps/place/%C5%9Eeng%C3%BCn+%26+Partners/data=!4m7!3m6!1s0x14cac62031ba7a37:0x7b79facd2a47f9ef!8m2!3d40.9919983!4d29.1153775!16s%2Fg%2F11bzypcwc_!19sChIJN3q6MSDGyhQR7_lHKs36eXs?authuser=0&hl=tr&rclk=1, Sedef Cd.,FALSE,"Name: Sengun - Sengun Ve Ortaklari Avukatlik Burosu
link: https://www.google.com/maps/search/%C5%9Eeng%C3%BCn+-+%C5%9Eeng%C3%BCn+Ve+Ortaklari+Avukatlik+B%C3%BCrosu/@40.992225000000005,29.126041999999998?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: SNB Group
link: https://www.google.com/maps/search/SNB+Group/@40.992129399999996,29.114943999999998?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Av. Gokhan H. Senturk
link: https://www.google.com/maps/search/Av.+G%C3%B6khan+H.+%C5%9Eent%C3%BCrk/@40.9911782,29.116881199999998?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: UNSALER HUKUK BUROSU
link: https://www.google.com/maps/search/%C3%9CNSALER+HUKUK+B%C3%9CROSU/@40.9922381,29.1209496?authuser=0&hl=tr&entry=ttu
Reviews: 1 reviews

Name: Ozaydin Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zayd%C4%B1n+Hukuk+B%C3%BCrosu/@40.9919917,29.1201904?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.sengunpartners.com,
ChIJW5B6fD7JyhQRHN7uPlzb7A0,Aryilmaz Hukuk,Hukuk Burosu,5.0,1.0,http://www.aryilmaz.com/,(0216) 519 00 19,"Kucukbakkalkoy, Aryilmaz Hukuk, Barbaros Mah. Ahlat Sk. Varyap Meridian E-2 Blok, Kat:5 Daire:13, 34746 Atasehir/Istanbul",https://www.google.com/maps/place/Ary%C4%B1lmaz+Hukuk/data=!4m7!3m6!1s0x14cac93e7c7a905b:0xdecdb5c3eeede1c!8m2!3d40.9986721!4d29.0982903!16s%2Fg%2F11g_x1x6wt!19sChIJW5B6fD7JyhQRHN7uPlzb7A0?authuser=0&hl=tr&rclk=1, Ahlat Sk.,FALSE,"Name: Aryilmaz Law
link: https://www.google.com/maps/search/Ary%C4%B1lmaz+Law/@40.991619,29.136002?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: MIB Avukatlik Ortakligi
link: https://www.google.com/maps/search/M%C4%B0B+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@40.9986969,29.098109?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Ahi Avukatlik Burosu
link: https://www.google.com/maps/search/Ahi+Avukatl%C4%B1k+B%C3%BCrosu/@40.999188499999995,29.100028199999993?authuser=0&hl=tr&entry=ttu
Reviews: 5 reviews

Name: Forensis Law Firm
link: https://www.google.com/maps/search/Forensis+Law+Firm/@41.000795,29.1039082?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: ALP Hukuk Burosu
link: https://www.google.com/maps/search/ALP+Hukuk+B%C3%BCrosu/@41.0006108,29.1009311?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.aryilmaz.com,webmaster@aryilmaz.com
ChIJY1aUQfjJyhQRCNJuwQahfx4,Deniz & Ozer Hukuk Burosu I Law Office,Hukuk Burosu,5.0,1.0,https://www.denizozerhukuk.com/,0551 457 18 19,"Finanskent Mah, Deniz & Ozer Hukuk Burosu I Law Office, Sarphan Finanspark, Finans Cd No:5 A Blok No:47, 34760 Umraniye/Istanbul",https://www.google.com/maps/place/Deniz+%26+%C3%96zer+Hukuk+B%C3%BCrosu+I+Law+Office/data=!4m7!3m6!1s0x14cac9f841945663:0x1e7fa106c16ed208!8m2!3d41.0047754!4d29.1068214!16s%2Fg%2F11ryrk05nt!19sChIJY1aUQfjJyhQRCNJuwQahfx4?authuser=0&hl=tr&rclk=1, Finans Cd,FALSE,"Name: Ozer - Partners Avukatlik Burosu
link: https://www.google.com/maps/search/%C3%96zer+-+Partners+Avukatl%C4%B1k+B%C3%BCrosu/@40.9723079,29.099049899999997?authuser=0&hl=tr&entry=ttu
Reviews: 10 reviews

Name: OZDEMIR HUKUK BUROSU
link: https://www.google.com/maps/search/%C3%96ZDEM%C4%B0R+HUKUK+B%C3%9CROSU/@41.020441999999996,29.034529000000003?authuser=0&hl=tr&entry=ttu
Reviews: 2 reviews

Name: Onur Hukuk Burosu
link: https://www.google.com/maps/search/Onur+Hukuk+B%C3%BCrosu/@41.0092371,29.1272413?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews

Name: Keskin & Tezel Hukuk Burosu
link: https://www.google.com/maps/search/Keskin+%26+Tezel+Hukuk+B%C3%BCrosu/@41.0049473,29.106739199999996?authuser=0&hl=tr&entry=ttu
Reviews: 3 reviews

Name: Ozer & Ozer Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zer+%26+%C3%96zer+Hukuk+B%C3%BCrosu/@41.03536,28.981653200000004?authuser=0&hl=tr&entry=ttu
Reviews: 0 reviews",www.denizozerhukuk.com,"kdeniz@denizozerhukuk.com,hozer@denizozerhukuk.com"
